CRASH_ID,UNIT_NBR,UNIT_DESC_ID,VEH_PARKED_FL,VEH_HNR_FL,VEH_LIC_STATE_ID,VIN,VEH_MOD_YEAR,VEH_COLOR_ID,VEH_MAKE_ID,VEH_MOD_ID,VEH_BODY_STYL_ID,EMER_RESPNDR_FL,OWNR_ZIP,FIN_RESP_PROOF_ID,FIN_RESP_TYPE_ID,VEH_DMAG_AREA_1_ID,VEH_DMAG_SCL_1_ID,FORCE_DIR_1_ID,VEH_DMAG_AREA_2_ID,VEH_DMAG_SCL_2_ID,FORCE_DIR_2_ID,VEH_INVENTORIED_FL,VEH_TRANSP_NAME,VEH_TRANSP_DEST,CONTRIB_FACTR_1_ID,CONTRIB_FACTR_2_ID,CONTRIB_FACTR_P1_ID,VEH_TRVL_DIR_ID,FIRST_HARM_EVT_INV_ID,INCAP_INJRY_CNT,NONINCAP_INJRY_CNT,POSS_INJRY_CNT,NON_INJRY_CNT,UNKN_INJRY_CNT,TOT_INJRY_CNT,DEATH_CNT
15262131,1,MOTOR VEHICLE,N,N,TX,1HD1FHW1X3Y701392,2003,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78006,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,K. W. WRECKER SERVICE  830-981-5120,"918 ADLER  BOERNE, TEXAS 78006",UNDER INFLUENCE - ALCOHOL,UNSAFE SPEED,NA,NORTHWEST,Y,0,1,0,0,0,1,0
15263040,1,MOTOR VEHICLE,N,N,TX,JKAKZBL13DA000891,1983,PLE,KAWASAKI,UNKNOWN,MOTORCYCLE,N,79013,1,LIABILITY INSURANCE POLICY,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,NA,NA,NA,N,OWNER,DRIVEN AWAY,ANIMAL ON ROAD- DOMESTIC,NA,NA,EAST,Y,0,1,0,0,0,1,0
15263063,3,MOTOR VEHICLE,Y,N,TX,1FTYR14EX1PA99665,2001,GRN,FORD,RANGER,POLICE MOTORCYCLE,N,79070,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 1 MINIMUM,12,NA,NA,NA,N,,LEFT AT SCENE,NONE,NA,NA,SOUTH,N,0,0,0,0,0,0,0
15264186,1,MOTOR VEHICLE,N,N,TX,1HD1CGP185K417766,2005,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76240,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,KEMP''S TOWING  940-627-3347,"171 FM 2264, DECATUR 76234",UNSAFE SPEED,FAILED TO DRIVE IN SINGLE LANE,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15266801,1,MOTOR VEHICLE,N,N,TX,1HD4CR218BC444939,NA,NA,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78745,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
15267141,1,MOTOR VEHICLE,N,N,TX,JYAVP11E65A064154,2005,BLK,YAMAHA,NA,MOTORCYCLE,N,77546,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,LIGGIOS,GALVESTON SO,HAD BEEN DRINKING,FAILED TO CONTROL SPEED,NA,SOUTH,Y,0,1,0,0,0,1,0
15268793,2,MOTOR VEHICLE,N,N,TX,1HD1JAB146Y017938,2006,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79605,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,SUDDEN IMPACT,442 WILLOW,NONE,NA,NA,NORTHEAST,Y,0,1,0,0,0,1,0
15269678,2,MOTOR VEHICLE,N,N,TX,1HD1FCM19EB622887,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79109,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,SENOR TOWING,"500 S. PARKER, AMA, TX 79106 282-6472",NONE,NA,NA,NORTH,Y,0,0,0,1,0,0,0
15270266,1,MOTOR VEHICLE,N,N,TX,GL14016336,1978,BLU,HONDA,UNKNOWN,MOTORCYCLE,N,77445,2,NA,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 5,12,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 5,12,Y,REFLECTION PAINT & BODY,"REFLECTION PAINT & BODY, 2910 WALLER STR",HAD BEEN DRINKING,UNSAFE SPEED,UNDER INFLUENCE - DRUG,WEST,Y,1,0,0,0,0,1,0
15270372,2,MOTOR VEHICLE,N,N,TX,1HD1KGM12DB647213,NA,BLU,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,75068,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,NA,NA,NA,N,MOTOR SPORTS TOWING,"5002 MILLS RD, DENTON, TX, 76208",NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15270567,1,MOTOR VEHICLE,N,N,MX,KAEX8A12EA0086222,NA,GRN,KAWASAKI,NA,MOTORCYCLE,N,79912,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,1,NA,NA,NA,N,DRIVER,LEFT LEGALLY PARKED,NONE,NA,NA,WEST,Y,0,0,0,1,0,0,0
15273143,1,MOTOR VEHICLE,N,N,TX,JKAZXCE109A024371,NA,BLK,KAWASAKI,NA,MOTORCYCLE,N,77024,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,TEEL MALACARA,8310 E HARDY HOUSTON TX,NONE,NA,NA,NORTH,Y,1,0,0,0,0,1,0
15273253,2,MOTOR VEHICLE,N,N,TX,1HD1FCW115Y606340,2005,MUL,HARLEY-DAVIDSON,NA,MOTORCYCLE,Y,78155,1,LIABILITY INSURANCE POLICY,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 6,9,NA,NA,NA,N,D&T TOWING,"1915 NORTH MAGNOLIA AVE LULING, TX 78648",NONE,NA,NA,EAST,Y,1,0,0,0,0,1,0
15276404,2,MOTOR VEHICLE,N,N,TX,MLHMC4103C5200356,NA,WHI,HONDA,NA,MOTORCYCLE,N,79109,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,6,NA,NA,NA,N,LEFT ON SCENE,,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15276810,1,MOTOR VEHICLE,N,N,TX,1HD1GP1116K325199,2006,WHI,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79415,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,JOSE LUIS PENA,"1821 CR 7500, LUBBOCK, TX",UNDER INFLUENCE - ALCOHOL,UNDER INFLUENCE - DRUG,NA,SOUTH,Y,1,0,0,0,0,1,0
15276910,1,MOTOR VEHICLE,N,N,TX,JKAZRBC10XA024987,1999,BLK,KAWASAKI,UNKNOWN,MOTORCYCLE,N,75041,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,I-45 WRECKER (903.874.8202),"1900 S. BUS 45 CORSICANA, TX  75110",UNSAFE SPEED,HAD BEEN DRINKING,OTHER (EXPLAIN IN NARRATIVE),SOUTH,Y,0,0,1,0,0,1,0
15277247,2,MOTOR VEHICLE,N,N,TX,JKAEXEA167A019561,2007,NA,KAWASAKI,NA,MOTORCYCLE,N,78746,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,N,ARMADA,ARMADA,NONE,NA,NA,NORTH,Y,0,1,0,0,0,1,0
15283078,1,MOTOR VEHICLE,N,N,TX,JS1VX51L2R2100801,1994,MAR,SUZUKI,UNKNOWN,MOTORCYCLE,N,77488,2,NA,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 2,5,FRONT END (LEFT) DAMAGE PARTIAL CONTACT,DAMAGED 2,2,N,ROBERTS RAPID RESPONSE,317 A N RICHMOND RD,FAILED TO YIELD ROW - TURNING LEFT,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15284675,2,MOTOR VEHICLE,N,N,TN,JH2RC50394K010310,2004,RED,HONDA,NA,MOTORCYCLE,N,,2,NA,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,6,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 3,1,Y,SIGNATURE TOWING,"1204 MUNICIPAL AVE, PLANO, TX (124239)",NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15290767,2,MOTOR VEHICLE,N,N,TX,1HD1BWB124Y068278,2004,GRN,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,77371,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,1,NA,NA,NA,N,DRIVEN AWAY,DRIVEN AWAY,NONE,NA,NA,EAST,N,0,0,1,0,0,1,0
15304625,2,MOTOR VEHICLE,N,N,TX,1HD1LC313GC434387,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77656,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,3,NA,NA,NA,N,SELF,DRIVEN AWAY,NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15349329,2,MOTOR VEHICLE,N,N,TX,5VPXB36N5E3031121,NA,RED,VICTORY,NA,MOTORCYCLE,N,77450,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,6,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,N,GOLBOW'S WRECKER,"22423 LOST CREEK RD. KATY, TX 77450",NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15394569,2,MOTOR VEHICLE,N,N,TX,JKAZXCJ18DA016274,NA,GRN,KAWASAKI,UNKNOWN,MOTORCYCLE,N,76018,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,J S WRECKER,WALNUT HILL WRECKER 9724376869,NONE,NA,NA,EAST,Y,0,0,0,0,0,0,1
15281241,2,MOTOR VEHICLE,N,N,TX,1HFSC47H6AA904925,NA,GRY,HONDA,NA,MOTORCYCLE,N,79108,1,PROOF OF LIABILITY INSURANCE,BACK END (RIGHT) DAMAGE PARTIAL CONTACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
15287490,2,MOTOR VEHICLE,N,N,TX,1HD1JD517BB047493,NA,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76140,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,DAVE'S HI-WAY WRECKER SERVICE,"3010 HARDROCK ROAD, GRAND PRAIRIE",NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15287822,1,MOTOR VEHICLE,N,N,TX,JH2PF0146BK800038,NA,BLK,HONDA,NA,MOTORCYCLE,N,78238,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 2,9,NA,NA,NA,N,,,NONE,NA,NA,EAST,Y,0,0,0,1,0,0,0
15288485,2,MOTOR VEHICLE,N,N,TX,1HD4LE214EC428301,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,75056,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,6,NA,NA,NA,N,DRIVEN AWAY,DRIVER,NONE,NA,NA,SOUTH,Y,0,1,0,0,0,1,0
15293480,2,MOTOR VEHICLE,N,N,TX,JKAZXCD156A006185,2006,YEL,KAWASAKI,NA,MOTORCYCLE,N,78550,1,PROOF OF LIABILITY INSURANCE,BACK END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,6,NA,NA,NA,N,DOUBLE A WRECKER,1018 FAIRPARK,NONE,NA,NA,NORTH,Y,0,0,0,0,0,0,1
15297174,1,MOTOR VEHICLE,N,N,TX,L5YACBPAXF1129123,NA,BLU,OTHER (EXPLAIN IN NARRATIVE),OTHER (EXPLAIN IN NARRATIVE),MOTORCYCLE,N,77840,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 3,12,LEFT BACK QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,5,N,EXCEL,"1804 FINFEATHER, BRYAN",FAILED TO YIELD ROW - STOP SIGN,NA,NA,WEST,Y,0,1,0,0,0,1,0
15298226,2,MOTOR VEHICLE,N,N,TX,JH2SC3509YM300609,2000,GRY,HONDA,NA,MOTORCYCLE,N,75056,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,JORDAN TOWING,"601 DIGITAL, PLANO, TX 75075",FAILED TO CONTROL SPEED,UNDER INFLUENCE - ALCOHOL,NA,NORTH,Y,1,0,0,0,0,1,0
15299250,1,MOTOR VEHICLE,N,N,TX,JYAVP24E97A002526,2007,MAR,YAMAHA,NA,MOTORCYCLE,N,76084,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,D & W TOWING,515 MURRAY ST MIDLOTHIAN TX,FAULTY EVASIVE ACTION,UNDER INFLUENCE - ALCOHOL,NA,SOUTH,Y,0,1,0,0,0,1,0
15299358,1,MOTOR VEHICLE,N,N,TX,1HD1DDV115Y601507,2005,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,77049,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,3,Y,BY ACCIDENT INC.,"211 AUSTIN ST, RICHMOND,TX. 77469",FAILED TO CONTROL SPEED,HAD BEEN DRINKING,NA,WEST,Y,1,0,0,0,0,1,0
15300277,1,MOTOR VEHICLE,N,N,TX,JH2SC50062M008622,2002,MUL,HONDA,NA,MOTORCYCLE,N,76021,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,VEHICLE BURNED,DAMAGED 1 MINIMUM,NA,Y,JOE HILL'S WRECKER SERVICE,"1104 SH 155 S BIG SANDY, TX 75755",SPEEDING - (OVERLIMIT),NA,UNDER INFLUENCE - DRUG,NORTH,Y,1,0,0,0,0,1,0
15306789,2,MOTOR VEHICLE,N,N,TX,1HD1GV4199K319879,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79605,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,6,NA,NA,NA,N,NOT TOWED,NOT TOWED,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15307231,1,MOTOR VEHICLE,N,N,TX,JH2RC44505M802194,2005,BLK,HONDA,NA,MOTORCYCLE,N,75803,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,Y,"SHARPS WRECKER, 903-876-4094","811 W. HWY 175, FRANKSTON, TX",UNDER INFLUENCE - ALCOHOL,PASSED IN NO PASSING LANE,NA,SOUTH,Y,0,0,1,0,0,1,0
15309478,1,MOTOR VEHICLE,N,N,TX,JH2SC570X4M000208,2004,SIL,HONDA,NA,MOTORCYCLE,N,77803,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,NA,NA,NA,Y,SOUTHSIDE WRECKER INC,SOUTHSIDE WRECKER INC,FAILED TO CONTROL SPEED,HAD BEEN DRINKING,NA,SOUTH,Y,0,0,1,0,0,1,0
15310472,1,MOTOR VEHICLE,N,N,TX,1HD1KBM13DB618712,NA,YEL,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76058,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 2,12,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,N,LONESTAR TOWING,101 MAXIE ST,DRIVER INATTENTION,FAILED TO YIELD ROW - TURNING LEFT,NA,SOUTH,Y,1,0,0,0,0,1,0
15311089,1,MOTOR VEHICLE,N,N,TX,JKAEXEA147A021647,2007,MUL,KAWASAKI,UNKNOWN,MOTORCYCLE,N,78205,2,NA,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 4,12,LEFT FRONT QUARTER DAMAGE ANGULAR IMPACT,DAMAGED 3,10,N,TEXAS TOWING,GROWDON,DRIVER INATTENTION,NA,ANIMAL ON ROAD- DOMESTIC,EAST,Y,0,1,0,0,0,1,0
15311401,1,MOTOR VEHICLE,N,N,TX,JYAVG04EX7A003687,2007,MAR,YAMAHA,UNKNOWN,MOTORCYCLE,N,78664,2,NA,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,9,N,CASH TOWING,"1501 BLACKJACK ST. LOCKHART, TX 78644",FAILED TO CONTROL SPEED,NA,DRIVER INATTENTION,WEST,Y,0,1,0,0,0,1,0
15312081,1,MOTOR VEHICLE,N,N,TX,1HD1GHV1XXY313096,1999,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76431,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,CHICO AUTO PARTS,"602 S. WEATHERFORD ST. CHICO, TX",UNDER INFLUENCE - ALCOHOL,NA,NA,NORTHWEST,Y,0,0,1,0,0,1,0
15313056,1,MOTOR VEHICLE,N,N,TX,JYAVM01EX2A036369,2002,BLK,YAMAHA,NA,MOTORCYCLE,N,,2,NA,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 6,12,UNKNOWN,DAMAGED 6,3,Y,JN,DAVID MCBROOMS,CHANGED LANE WHEN UNSAFE,DRIVER INATTENTION,FAILED TO PASS TO LEFT SAFELY,UNKNOWN,Y,0,0,1,0,0,1,0
15313370,2,MOTOR VEHICLE,N,N,TX,JKBZGND16AA000038,NA,BLU,KAWASAKI,UNKNOWN,MOTORCYCLE,N,78575,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 1 MINIMUM,12,DISTRIBUTED RIGHT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,3,N,,,NONE,NA,NA,SOUTH,Y,0,0,0,1,0,0,0
15315969,1,MOTOR VEHICLE,N,N,TX,RKRSE48YXBA060417,NA,BLK,YAMAHA,NA,MOTORCYCLE,N,79106,1,PROOF OF LIABILITY INSURANCE,FRONT END (RIGHT)  DAMAGE PARTIAL CONTACT,DAMAGED 2,12,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 2,3,Y,AMARILLO WRECKER,"1105 N. MIRROR, AMA, TX 79107 374-3806",FAILED TO CONTROL SPEED,NA,NA,EAST,Y,0,0,1,0,0,1,0
15317011,1,MOTOR VEHICLE,N,N,TX,JKAVN2D167A010245,2007,SIL,KAWASAKI,NA,MOTORCYCLE,N,75968,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,11,NA,NA,NA,N,TATES WRECKER 409-584-2131,"746 US 96 PINELAND,TX. 75968",UNSAFE SPEED,UNDER INFLUENCE - ALCOHOL,NA,WEST,Y,1,0,0,0,0,1,0
15317167,2,MOTOR VEHICLE,N,N,TX,1HD1JDV13GB019004,NA,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79928,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,10,NA,NA,NA,N,DRIVER,TRAFFIC,NONE,NA,NA,NORTH,Y,0,0,1,0,0,1,0
15322225,2,MOTOR VEHICLE,N,N,TX,JKAEXVD197A104227,2007,GLD,KAWASAKI,NA,MOTORCYCLE,N,78043,1,PROOF OF LIABILITY INSURANCE,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,3,N,DRIVER,DRIVEN AWAY,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15326788,1,MOTOR VEHICLE,N,N,TX,1HFSC47012A106960,2002,SIL,HONDA,NA,MOTORCYCLE,N,78336,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,E&J WRECKER  361-758-8286,"1225 N COMMERICAL ARANSAS PASS, TX",FAILED TO YIELD ROW - TURNING LEFT,UNDER INFLUENCE - ALCOHOL,NA,NORTHEAST,Y,1,0,0,0,0,1,0
15327483,2,MOTOR VEHICLE,N,N,TX,1HFSC55027A305371,2007,BLK,HONDA,NA,MOTORCYCLE,N,77521,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,3 ACES 409-389-2324,"104 SH-65 ANAHUAC, TX 77514",NONE,NA,NA,WEST,Y,1,0,0,0,0,1,0
15329261,2,MOTOR VEHICLE,N,N,TX,1HD1FBW161Y660446,2001,BLK,HARLEY-DAVIDSON,UNKNOWN,MOTORCYCLE,N,76179,2,NA,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,RIGHT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 3,9,N,TEXAS TOWING,205 COMMERCIAL,NONE,NA,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15329801,1,MOTOR VEHICLE,N,N,TX,1HD1HAZ114K808803,2004,SIL,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76262,1,LIABILITY INSURANCE POLICY,FRONT END DAMAGE DISTRIBUTED IMPACT,DAMAGED 2,12,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,N,,,NONE,NA,NA,SOUTH,Y,0,0,1,0,0,1,0
15330079,3,MOTOR VEHICLE,N,N,TX,JH2SC5950DK500219,NA,ONG,HONDA,NA,MOTORCYCLE,N,78541,1,PROOF OF LIABILITY INSURANCE,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 1 MINIMUM,12,LEFT SIDE DAMAGE ANGULAR IMPACT,DAMAGED 1 MINIMUM,9,N,,,OTHER (EXPLAIN IN NARRATIVE),NA,NA,SOUTHEAST,Y,1,0,0,0,0,1,0
15330506,1,MOTOR VEHICLE,N,N,TX,JYAVP11E0XA002171,1999,RED,YAMAHA,UNKNOWN,MOTORCYCLE,N,79714,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,WRECKIN CREW (ROTATION),"603 SW  AVE E, ANDREWS, TX, 79714",UNSAFE SPEED,NA,HAD BEEN DRINKING,NORTHWEST,Y,0,1,0,0,0,1,0
15334385,2,MOTOR VEHICLE,N,N,TX,JS1VT53A852101601,2005,BLK,SUZUKI,NA,MOTORCYCLE,N,78504,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,12,NA,NA,NA,N,DRIVEN OFF BY DRIVER,DRIVEN OFF BY DRIVER,NONE,NA,NA,WEST,Y,0,0,1,0,0,1,0
15334831,2,MOTOR VEHICLE,N,N,TX,1HD1JFB146Y016494,2006,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,79413,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,LUBBOCK WRECKER,LUBBOCK POLICE PROCESSING FACILITY,NONE,NA,NA,EAST,Y,0,0,0,0,0,0,1
15338625,1,MOTOR VEHICLE,N,N,TX,L9NTEACT0E1009214,NA,BLU,ALL OTHER MAKES,UNKNOWN,MOTORCYCLE,N,75757,1,PROOF OF LIABILITY INSURANCE,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,Y,CROW TOWING,"2929 CROW RD.; TYLER, TX",UNDER INFLUENCE - ALCOHOL,NA,NA,SOUTH,Y,1,0,0,0,0,1,0
15339729,1,MOTOR VEHICLE,N,N,TX,JH2RC4404YM200472,2000,BLK,HONDA,NA,MOTORCYCLE,N,78728,2,NA,DISTRIBUTED LEFT SIDE DAMAGE PARALLEL IMPACT,DAMAGED 4,9,NA,NA,NA,Y,SOUTHSIDE WRECKER INC,SOUTHSIDE WRECKER INC,FLEEING OR EVADING POLICE,FAILED TO CONTROL SPEED,HAD BEEN DRINKING,NORTHWEST,Y,1,0,0,0,0,1,0
15344487,1,MOTOR VEHICLE,N,N,TX,1HD1BJY132Y028962,2002,BLK,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,76656,1,PROOF OF LIABILITY INSURANCE,FRONT END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,12,BACK END DAMAGE CONCENTRATED IMPACT,DAMAGED 3,6,Y,JOSE FRANCO 915-497-1331,"107 BENITO MARTINEZ, FT HANCOCK TX 79839",FAILED TO CONTROL SPEED,FAULTY EVASIVE ACTION,NA,WEST,Y,0,1,0,0,0,1,0
15344553,2,MOTOR VEHICLE,N,N,TX,1HD1BX5139Y062059,NA,BLU,HARLEY-DAVIDSON,NA,MOTORCYCLE,N,78133,1,LIABILITY INSURANCE POLICY,"MOTORCYCLE, SCOOTER, MOPED, ETC. ONLY",DAMAGED 1 MINIMUM,NA,NA,NA,NA,N,DRIVEN OFF,,NONE,NA,NA,SOUTHEAST,Y,0,1,0,0,0,1,0
