"CRASH_ID","UNIT_NBR","DRVR_LIC_RESTRIC_ID"
15262933,2,"WITH CORRECTIVE LENSES"
15262940,1,"WITH CORRECTIVE LENSES"
15262940,2,"NONE"
15262945,1,"NONE"
15262945,2,"NONE"
15262945,3,"NONE"
15262945,5,"NONE"
15262951,1,"OTHER/OUT OF STATE"
15262951,3,"WITH CORRECTIVE LENSES"
15262967,1,"NONE"
15262968,1,"NONE"
15262968,2,"NONE"
15262971,1,"UNLICENSED"
15262971,2,"WITH CORRECTIVE LENSES"
15262977,1,"WITH CORRECTIVE LENSES"
15262977,2,"WITH CORRECTIVE LENSES"
15262977,3,"UNLICENSED"
15262983,1,"NONE"
15262983,2,"NONE"
15262992,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15263002,1,"UNLICENSED"
15263004,1,"NONE"
15263004,2,"NONE"
15263006,1,"UNLICENSED"
15263006,2,"NONE"
15263008,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15263008,2,"WITH CORRECTIVE LENSES"
15263009,1,"UNLICENSED"
15263019,1,"UNLICENSED"
15263019,2,"NONE"
15263034,1,"UNLICENSED"
15263034,2,"NONE"
15263040,1,"NONE"
15263043,1,"NONE"
15263043,2,"WITH CORRECTIVE LENSES"
15263061,1,"OTHER/OUT OF STATE"
15263063,1,"UNLICENSED"
15263072,1,"NONE"
15263072,2,"WITH CORRECTIVE LENSES"
15263073,1,"NONE"
15263073,2,"NONE"
15263074,1,"NONE"
15263074,2,"WITH CORRECTIVE LENSES"
15263085,1,"NONE"
15263085,2,"UNLICENSED"
15263087,1,"NONE"
15263087,2,"WITH CORRECTIVE LENSES"
15263093,1,"NONE"
15263093,2,"UNLICENSED"
15263099,1,"WITH CORRECTIVE LENSES"
15263099,2,"OTHER/OUT OF STATE"
15263104,1,"LOFS 21 OR OVER"
15263104,2,"NONE"
15263107,1,"NONE"
15263107,2,"WITH CORRECTIVE LENSES"
15263109,1,"WITH CORRECTIVE LENSES"
15263109,2,"UNLICENSED"
15263117,1,"NONE"
15263117,2,"NONE"
15263118,1,"WITH CORRECTIVE LENSES"
15263118,2,"UNLICENSED"
15263118,3,"NONE"
15263121,1,"UNLICENSED"
15263132,1,"NONE"
15263132,2,"NONE"
15263136,1,"UNLICENSED"
15263137,1,"UNLICENSED"
15263137,2,"UNLICENSED"
15263142,1,"NONE"
15263142,2,"UNLICENSED"
15263142,3,"NONE"
15263143,1,"UNLICENSED"
15263143,2,"WITH CORRECTIVE LENSES"
15263148,1,"NONE"
15263148,2,"NONE"
15263149,1,"NONE"
15263149,2,"NONE"
15263153,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15263153,2,"UNLICENSED"
15263153,3,"NONE"
15263161,1,"NONE"
15263170,1,"WITH CORRECTIVE LENSES"
15263170,1,"AUTOMATIC TRANSMISSION"
15263170,2,"OTHER/OUT OF STATE"
15263171,1,"WITH CORRECTIVE LENSES"
15263171,2,"NONE"
15263175,1,"WITH CORRECTIVE LENSES"
15263175,2,"WITH CORRECTIVE LENSES"
15263175,2,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15263175,3,"NONE"
15263176,1,"UNLICENSED"
15263178,1,"NONE"
15263178,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15263181,1,"NONE"
15263181,2,"NONE"
15263185,1,"WITH CORRECTIVE LENSES"
15263189,1,"NONE"
15263189,2,"OTHER/OUT OF STATE"
15263193,1,"WITH CORRECTIVE LENSES"
15263193,2,"NONE"
15263196,1,"NONE"
15263196,2,"NONE"
15263205,1,"NONE"
15263205,2,"WITH CORRECTIVE LENSES"
15263205,3,"WITH CORRECTIVE LENSES"
15263210,1,"NONE"
15263210,2,"WITH CORRECTIVE LENSES"
15263210,2,"HME EXPIRATION DATE MM/DD/YY"
15263211,1,"WITH CORRECTIVE LENSES"
15263211,2,"NONE"
15263212,1,"WITH CORRECTIVE LENSES"
15263212,2,"UNLICENSED"
15263213,1,"UNLICENSED"
15263214,1,"NONE"
15263218,1,"NONE"
15263218,2,"NONE"
15263221,1,"WITH CORRECTIVE LENSES"
15263221,2,"NONE"
15263222,1,"NONE"
15263223,1,"NONE"
15263223,2,"NONE"
15263227,1,"WITH CORRECTIVE LENSES"
15263227,2,"NONE"
15263228,1,"UNLICENSED"
15263228,2,"NONE"
15263231,1,"NONE"
15263231,2,"NONE"
15263246,1,"NONE"
15263246,2,"NONE"
15263257,1,"WITH CORRECTIVE LENSES"
15263257,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15263257,2,"WITH CORRECTIVE LENSES"
15263257,3,"NONE"
15263266,1,"UNLICENSED"
15263270,1,"LOFS 21 OR OVER"
15263270,2,"WITH CORRECTIVE LENSES"
15263273,1,"NONE"
15263278,1,"NONE"
15263278,2,"NONE"
15263283,1,"WITH CORRECTIVE LENSES"
15263283,1,"LOFS 21 OR OVER"
15263295,1,"WITH CORRECTIVE LENSES"
15263295,2,"WITH CORRECTIVE LENSES"
15263297,1,"UNLICENSED"
15263303,1,"WITH CORRECTIVE LENSES"
15263303,2,"NONE"
15263304,1,"NONE"
15263310,1,"NONE"
15263310,2,"NONE"
15263316,1,"WITH CORRECTIVE LENSES"
15263316,2,"OTHER/OUT OF STATE"
15263320,1,"NONE"
15263320,2,"OTHER/OUT OF STATE"
15263321,1,"UNLICENSED"
15263326,1,"UNKNOWN"
15263326,2,"NONE"
15263327,1,"WITH CORRECTIVE LENSES"
15263327,2,"NONE"
15263333,1,"WITH CORRECTIVE LENSES"
15263333,2,"WITH CORRECTIVE LENSES"
15263333,2,"LOFS 21 OR OVER"
15263333,2,"MUST HOLD VALID LEARNER LIC. TO MM/DD/YY"
15263333,3,"UNLICENSED"
15263335,1,"WITH CORRECTIVE LENSES"
15263342,1,"OTHER/OUT OF STATE"
15263342,2,"WITH CORRECTIVE LENSES"
15263343,1,"NONE"
15263345,1,"WITH CORRECTIVE LENSES"
15263345,2,"NONE"
15263349,1,"UNLICENSED"
15263349,2,"NONE"
15263361,1,"HME EXPIRATION DATE MM/DD/YY"
15263369,1,"NONE"
15263369,2,"NONE"
15263376,1,"NONE"
15263376,2,"WITH CORRECTIVE LENSES"
15263376,2,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15263379,1,"NONE"
15263397,1,"NONE"
15263406,1,"NONE"
15263406,2,"NONE"
15263407,1,"NONE"
15263407,2,"WITH CORRECTIVE LENSES"
15263407,3,"WITH CORRECTIVE LENSES"
15263422,1,"NONE"
15263422,2,"NONE"
15263428,1,"WITH CORRECTIVE LENSES"
15263428,2,"WITH CORRECTIVE LENSES"
15263432,1,"WITH CORRECTIVE LENSES"
15263432,2,"WITH CORRECTIVE LENSES"
15263438,1,"UNLICENSED"
15263438,3,"NONE"
15263438,4,"WITH CORRECTIVE LENSES"
15263445,1,"NONE"
15263445,2,"WITH CORRECTIVE LENSES"
15263465,1,"NONE"
15263465,2,"NONE"
15263470,1,"NONE"
15263470,2,"WITH CORRECTIVE LENSES"
15263470,3,"WITH CORRECTIVE LENSES"
15263470,4,"NONE"
15263471,1,"NONE"
15263472,1,"WITH CORRECTIVE LENSES"
15263480,1,"NONE"
15263480,2,"WITH CORRECTIVE LENSES"
15263480,2,"IF CMV, SCHOOL BUSES INTERSTATE"
15263482,1,"NONE"
15263506,1,"OTHER/OUT OF STATE"
15263508,1,"IF CMV, GOVERNMENT VEHICLES INTERSTATE"
15263508,2,"WITH CORRECTIVE LENSES"
15263511,1,"WITH CORRECTIVE LENSES"
15263511,2,"WITH CORRECTIVE LENSES"
15263523,1,"NONE"
15263529,1,"WITH CORRECTIVE LENSES"
15263532,1,"NONE"
15263532,2,"NONE"
15263534,1,"NONE"
15263542,1,"NONE"
15263545,1,"WITH CORRECTIVE LENSES"
15263552,1,"NONE"
15263552,2,"NONE"
15263555,1,"WITH CORRECTIVE LENSES"
15263556,1,"OTHER/OUT OF STATE"
15263556,2,"NONE"
15263556,3,"NONE"
15263558,1,"NONE"
15263559,1,"WITH CORRECTIVE LENSES"
15263559,2,"WITH CORRECTIVE LENSES"
15263560,1,"WITH CORRECTIVE LENSES"
15263560,2,"NONE"
15263562,1,"WITH CORRECTIVE LENSES"
15263562,2,"OTHER/OUT OF STATE"
15263563,1,"NONE"
15263563,2,"NONE"
15263582,1,"NONE"
15263583,1,"WITH CORRECTIVE LENSES"
15263586,1,"NONE"
15263587,1,"WITH CORRECTIVE LENSES"
15263588,1,"NONE"
15263588,3,"NONE"
15263608,1,"NONE"
15263610,1,"NONE"
15263610,2,"NONE"
15263612,1,"UNLICENSED"
15263612,2,"NONE"
15263616,1,"NONE"
15263616,3,"WITH CORRECTIVE LENSES"
15263619,1,"NONE"
15263619,2,"NONE"
15263619,3,"NONE"
15263621,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15263625,1,"NONE"
15263625,2,"NONE"
15263633,1,"NONE"
15263633,2,"NONE"
15263638,1,"NONE"
15263638,2,"NONE"
15263643,1,"NONE"
15263643,2,"NONE"
15263645,1,"NONE"
15263645,2,"NONE"
15263647,1,"NONE"
15263647,2,"NONE"
15263647,3,"UNLICENSED"
15263656,1,"NONE"
15263663,1,"NONE"
15263669,1,"OTHER/OUT OF STATE"
15263669,2,"NONE"
15263670,1,"UNLICENSED"
15263673,1,"NONE"
15263673,2,"OTHER/OUT OF STATE"
15263683,1,"NONE"
15263683,2,"NONE"
15263702,1,"LOFS 21 OR OVER"
15263702,2,"WITH CORRECTIVE LENSES"
15263715,1,"UNLICENSED"
15263730,1,"NONE"
15263730,2,"UNLICENSED"
15263736,1,"NONE"
15263746,1,"NONE"
15263746,2,"UNLICENSED"
15263751,1,"NONE"
15263751,2,"WITH CORRECTIVE LENSES"
15263752,1,"NONE"
15263754,1,"STATED ON LICENSE"
15263754,3,"NONE"
15263760,1,"OTHER/OUT OF STATE"
15263760,2,"NO AIR BRAKE EQUIPPED CMV"
15263761,1,"NONE"
15263761,2,"NONE"
15263764,1,"NONE"
15263764,2,"NONE"
15263764,3,"NONE"
15263773,1,"UNLICENSED"
15263782,1,"NONE"
15263793,1,"NONE"
15263797,1,"NONE"
15263797,2,"WITH CORRECTIVE LENSES"
15263803,1,"NONE"
15263803,2,"UNLICENSED"
15263805,1,"NONE"
15263805,2,"OTHER/OUT OF STATE"
15263809,1,"NONE"
15263809,2,"UNLICENSED"
15263812,1,"HME EXPIRATION DATE MM/DD/YY"
15263812,2,"WITH CORRECTIVE LENSES"
15263813,1,"NONE"
15263820,1,"NONE"
15263820,2,"CDL INTRASTATE ONLY (EFF. END 12/31/2016)"
15263821,1,"UNLICENSED"
15263825,1,"NONE"
15263825,2,"OTHER/OUT OF STATE"
15263835,1,"NONE"
15263838,1,"OTHER/OUT OF STATE"
15263838,3,"OTHER/OUT OF STATE"
15263841,1,"WITH CORRECTIVE LENSES"
15263847,1,"NONE"
15263850,1,"WITH CORRECTIVE LENSES"
15263850,2,"NONE"
15263854,1,"NONE"
15263854,2,"UNLICENSED"
15263854,4,"NONE"
15263858,1,"WITH CORRECTIVE LENSES"
15263858,2,"OTHER/OUT OF STATE"
15263868,1,"WITH CORRECTIVE LENSES"
15263868,2,"WITH CORRECTIVE LENSES"
15263869,1,"WITH CORRECTIVE LENSES"
15263869,3,"NONE"
15263874,1,"UNKNOWN"
15263878,1,"NONE"
15263885,1,"NONE"
15263885,2,"NONE"
15263892,1,"NONE"
15263892,3,"OTHER/OUT OF STATE"
15263892,4,"OTHER/OUT OF STATE"
15263899,1,"WITH CORRECTIVE LENSES"
15263899,2,"UNKNOWN"
15263903,1,"NONE"
15263903,2,"UNLICENSED"
15263903,3,"NONE"
15263909,1,"NONE"
15263909,2,"WITH CORRECTIVE LENSES"
15263918,1,"NONE"
15263920,1,"NONE"
15263929,1,"UNLICENSED"
15263938,1,"NONE"
15263953,1,"NONE"
15263953,2,"NONE"
15263964,1,"NONE"
15263966,1,"NONE"
15263966,2,"NONE"
15263974,1,"NONE"
15263974,2,"NONE"
15263976,1,"NONE"
15263976,2,"UNKNOWN"
15263983,1,"NONE"
15263983,2,"WITH CORRECTIVE LENSES"
15263984,1,"WITH CORRECTIVE LENSES"
15263984,2,"NONE"
15263984,3,"NONE"
15263990,1,"NONE"
15264002,1,"NONE"
15264004,1,"WITH CORRECTIVE LENSES"
15264004,2,"WITH CORRECTIVE LENSES"
15264026,1,"NONE"
15264039,1,"NONE"
15264039,2,"NONE"
15264039,3,"NONE"
15264049,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15264049,2,"UNLICENSED"
15264051,1,"NONE"
15264051,2,"NONE"
15264053,1,"LOFS 21 OR OVER"
15264053,1,"OTHER"
15264053,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15264054,1,"NONE"
15264058,1,"UNLICENSED"
15264058,2,"WITH CORRECTIVE LENSES"
15264063,1,"UNLICENSED"
15264063,2,"WITH CORRECTIVE LENSES"
15264065,1,"WITH CORRECTIVE LENSES"
15264065,2,"NONE"
15264088,1,"WITH CORRECTIVE LENSES"
15264088,2,"UNLICENSED"
15264088,3,"NONE"
15264088,4,"WITH CORRECTIVE LENSES"
15264092,1,"NONE"
15264092,2,"NONE"
15264094,1,"NONE"
15264096,1,"NONE"
15264099,1,"NONE"
15264099,2,"NONE"
15264108,1,"NONE"
15264108,2,"NONE"
15264108,3,"NONE"
15264112,1,"NONE"
15264130,1,"UNLICENSED"
15264135,1,"WITH CORRECTIVE LENSES"
15264135,3,"WITH CORRECTIVE LENSES"
15264138,1,"WITH CORRECTIVE LENSES"
15264138,2,"NONE"
15264142,1,"WITH CORRECTIVE LENSES"
15264147,1,"WITH CORRECTIVE LENSES"
15264153,1,"WITH CORRECTIVE LENSES"
15264153,2,"OTHER/OUT OF STATE"
15264153,3,"WITH CORRECTIVE LENSES"
15264176,1,"OTHER/OUT OF STATE"
15264186,1,"WITH CORRECTIVE LENSES"
15264193,1,"WITH CORRECTIVE LENSES"
15264193,2,"NONE"
15264204,1,"NONE"
15264204,2,"UNLICENSED"
15264214,1,"NONE"
15264214,2,"NONE"
15264224,1,"WITH CORRECTIVE LENSES"
15264224,2,"WITH CORRECTIVE LENSES"
15264230,1,"NONE"
15264230,2,"OTHER/OUT OF STATE"
15264232,1,"NONE"
15264238,1,"NONE"
15264250,1,"UNLICENSED"
15264275,1,"WITH CORRECTIVE LENSES"
15264283,1,"NONE"
15264283,2,"NONE"
15264285,1,"NONE"
15264286,1,"NONE"
15264290,1,"WITH CORRECTIVE LENSES"
15264290,2,"WITH CORRECTIVE LENSES"
15264292,1,"NONE"
15264293,1,"WITH CORRECTIVE LENSES"
15264293,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15264293,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15264293,3,"NONE"
15264297,1,"WITH CORRECTIVE LENSES"
15264297,2,"NONE"
15264305,1,"NONE"
15264305,2,"NONE"
15264305,3,"NONE"
15264312,1,"OTHER/OUT OF STATE"
15264312,2,"WITH CORRECTIVE LENSES"
15264318,1,"UNLICENSED"
15264325,1,"NONE"
15264325,2,"NONE"
15264326,1,"WITH CORRECTIVE LENSES"
15264326,3,"NONE"
15264327,1,"WITH CORRECTIVE LENSES"
15264327,2,"NONE"
15264331,1,"UNLICENSED"
15264345,1,"NONE"
15264348,1,"WITH CORRECTIVE LENSES"
15264353,1,"NONE"
15264353,2,"NONE"
15264358,1,"UNLICENSED"
15264358,2,"NONE"
15264364,1,"UNLICENSED"
15264364,2,"WITH CORRECTIVE LENSES"
15264372,1,"NONE"
15264372,2,"NONE"
15264388,1,"NONE"
15264388,2,"WITH CORRECTIVE LENSES"
15264389,1,"NONE"
15264389,2,"NONE"
15264392,1,"NONE"
15264394,1,"NONE"
15264394,2,"NONE"
15264406,1,"NONE"
15264406,2,"UNLICENSED"
15264406,3,"NONE"
15264412,1,"OTHER/OUT OF STATE"
15264412,2,"WITH CORRECTIVE LENSES"
15264413,1,"NONE"
15264413,2,"NONE"
15264416,1,"UNLICENSED"
15264416,2,"WITH CORRECTIVE LENSES"
15264418,1,"NONE"
15264418,2,"OTHER/OUT OF STATE"
15264425,1,"NONE"
15264425,2,"WITH CORRECTIVE LENSES"
15264433,1,"NONE"
15264433,2,"WITH CORRECTIVE LENSES"
15264438,1,"NONE"
15264455,1,"UNLICENSED"
15264455,3,"UNLICENSED"
15264461,1,"NONE"
15264461,2,"NONE"
15264467,1,"UNLICENSED"
15264467,2,"UNLICENSED"
15264470,1,"NONE"
15264470,2,"WITH CORRECTIVE LENSES"
15264475,1,"WITH CORRECTIVE LENSES"
15264475,2,"NONE"
15264478,1,"NONE"
15264486,1,"WITH CORRECTIVE LENSES"
15264487,1,"NONE"
15264490,1,"NONE"
15264490,2,"WITH CORRECTIVE LENSES"
15264525,1,"NONE"
15264550,1,"WITH CORRECTIVE LENSES"
15264550,1,"LOFS 21 OR OVER"
15264550,2,"NONE"
15264550,3,"NONE"
15264557,1,"UNLICENSED"
15264557,2,"UNLICENSED"
15264568,1,"NONE"
15264568,2,"NONE"
15264569,1,"OTHER/OUT OF STATE"
15264569,2,"NONE"
15264569,3,"NONE"
15264574,1,"NONE"
15264575,1,"NONE"
15264575,2,"WITH CORRECTIVE LENSES"
15264592,1,"LOFS 21 OR OVER"
15264592,2,"NONE"
15264607,1,"UNLICENSED"
15264607,2,"NONE"
15264608,1,"WITH CORRECTIVE LENSES"
15264608,2,"NONE"
15264630,1,"UNLICENSED"
15264631,1,"WITH CORRECTIVE LENSES"
15264631,2,"NONE"
15264632,1,"NONE"
15264632,2,"NONE"
15264636,1,"NONE"
15264638,1,"NONE"
15264638,2,"NONE"
15264638,3,"NONE"
15264654,1,"OTHER/OUT OF STATE"
15264667,1,"NONE"
15264667,2,"NONE"
15264670,1,"UNKNOWN"
15264670,2,"UNKNOWN"
15264674,1,"OTHER/OUT OF STATE"
15264674,2,"OTHER/OUT OF STATE"
15264676,1,"NONE"
15264686,1,"NONE"
15264688,1,"UNLICENSED"
15264688,2,"UNLICENSED"
15264694,1,"WITH CORRECTIVE LENSES"
15264712,1,"OTHER/OUT OF STATE"
15264737,1,"WITH CORRECTIVE LENSES"
15264737,2,"WITH CORRECTIVE LENSES"
15264742,1,"NONE"
15264742,2,"NONE"
15264746,1,"NONE"
15264746,2,"NONE"
15264765,1,"NONE"
15264765,2,"NONE"
15264765,3,"NONE"
15264766,1,"WITH CORRECTIVE LENSES"
15264776,1,"NONE"
15264788,1,"WITH CORRECTIVE LENSES"
15264788,2,"NONE"
15264792,1,"WITH CORRECTIVE LENSES"
15264792,2,"WITH CORRECTIVE LENSES"
15264792,3,"WITH CORRECTIVE LENSES"
15264792,4,"OTHER/OUT OF STATE"
15264793,1,"WITH CORRECTIVE LENSES"
15264793,2,"NONE"
15264800,1,"NONE"
15264800,2,"WITH CORRECTIVE LENSES"
15264806,1,"NONE"
15264806,2,"WITH CORRECTIVE LENSES"
15264806,3,"UNLICENSED"
15264827,1,"NONE"
15264827,2,"NONE"
15264831,1,"NONE"
15264831,2,"NONE"
15264837,1,"UNLICENSED"
15264837,2,"NONE"
15264838,1,"OTHER/OUT OF STATE"
15264841,1,"WITH CORRECTIVE LENSES"
15264841,2,"OTHER/OUT OF STATE"
15264843,1,"NONE"
15264843,2,"WITH CORRECTIVE LENSES"
15264845,1,"UNKNOWN"
15264845,2,"UNLICENSED"
15264846,1,"UNLICENSED"
15264846,2,"NONE"
15264848,1,"NONE"
15264848,2,"UNLICENSED"
15264848,3,"NONE"
15264849,1,"UNLICENSED"
15264849,2,"NONE"
15264850,1,"WITH CORRECTIVE LENSES"
15264857,1,"UNLICENSED"
15264857,2,"NONE"
15264862,1,"NONE"
15264862,2,"NONE"
15264864,1,"UNLICENSED"
15264867,1,"UNLICENSED"
15264867,2,"WITH CORRECTIVE LENSES"
15264868,1,"WITH CORRECTIVE LENSES"
15264868,2,"WITH CORRECTIVE LENSES"
15264882,1,"WITH CORRECTIVE LENSES"
15264882,2,"WITH CORRECTIVE LENSES"
15264883,1,"NO AIR BRAKE EQUIPPED CMV"
15264883,2,"UNLICENSED"
15264893,1,"WITH CORRECTIVE LENSES"
15264897,1,"UNLICENSED"
15264897,3,"NONE"
15264900,1,"NONE"
15264900,2,"UNLICENSED"
15264908,1,"UNKNOWN"
15264913,1,"UNLICENSED"
15264913,2,"NONE"
15264916,1,"NONE"
15264916,2,"NONE"
15264933,1,"NONE"
15264933,2,"NONE"
15264938,1,"NONE"
15264940,1,"WITH CORRECTIVE LENSES"
15264946,1,"UNLICENSED"
15264952,1,"WITH CORRECTIVE LENSES"
15264963,1,"NONE"
15264963,2,"NONE"
15264981,1,"WITH CORRECTIVE LENSES"
15264981,2,"NONE"
15264983,1,"NONE"
15264983,2,"NONE"
15264983,3,"UNLICENSED"
15264988,1,"NONE"
15264988,2,"WITH CORRECTIVE LENSES"
15264994,1,"NONE"
15264994,2,"NONE"
15265004,1,"NONE"
15265005,1,"NONE"
15265006,1,"WITH CORRECTIVE LENSES"
15265006,2,"NONE"
15265006,3,"WITH CORRECTIVE LENSES"
15265006,3,"LOFS 21 OR OVER"
15265009,1,"UNLICENSED"
15265009,2,"WITH CORRECTIVE LENSES"
15265016,1,"NONE"
15265017,1,"NONE"
15265017,2,"UNLICENSED"
15265020,1,"NONE"
15265020,2,"OTHER/OUT OF STATE"
15265022,1,"UNLICENSED"
15265022,2,"UNLICENSED"
15265024,1,"NONE"
15265072,1,"NONE"
15265072,2,"NONE"
15265074,1,"NONE"
15265074,2,"NONE"
15265079,1,"WITH CORRECTIVE LENSES"
15265079,2,"NONE"
15265081,1,"NONE"
15265081,2,"NONE"
15265095,1,"NONE"
15265095,2,"NONE"
15265098,1,"NONE"
15265121,1,"UNLICENSED"
15265121,2,"WITH CORRECTIVE LENSES"
15265122,1,"NONE"
15265144,1,"UNLICENSED"
15265146,1,"OTHER/OUT OF STATE"
15265146,2,"WITH CORRECTIVE LENSES"
15265152,1,"OTHER/OUT OF STATE"
15265152,2,"OTHER/OUT OF STATE"
15265155,1,"NONE"
15265155,2,"NONE"
15265187,1,"UNLICENSED"
15265188,1,"NONE"
15265188,2,"WITH CORRECTIVE LENSES"
15265201,1,"NONE"
15265201,2,"NONE"
15265204,1,"WITH CORRECTIVE LENSES"
15265204,2,"OTHER/OUT OF STATE"
15265209,1,"WITH CORRECTIVE LENSES"
15265210,1,"NONE"
15265210,2,"NONE"
15265214,1,"NONE"
15265217,1,"OCC./ESSENT. NEED DL-NO CMV-SEE COURT ORDER (EFF. END 12/31/2016)"
15265217,2,"WITH CORRECTIVE LENSES"
15265220,1,"OTHER/OUT OF STATE"
15265220,2,"NONE"
15265225,1,"NONE"
15265225,2,"WITH CORRECTIVE LENSES"
15265241,1,"NONE"
15265241,2,"OTHER/OUT OF STATE"
15265266,1,"NONE"
15265266,2,"NONE"
15265271,1,"WITH CORRECTIVE LENSES"
15265271,2,"NONE"
15265274,1,"NONE"
15265274,3,"NONE"
15265274,4,"NONE"
15265283,1,"NONE"
15265283,2,"WITH CORRECTIVE LENSES"
15265284,1,"NONE"
15265284,2,"NONE"
15265300,1,"WITH CORRECTIVE LENSES"
15265300,2,"WITH CORRECTIVE LENSES"
15265305,1,"NONE"
15265305,2,"UNLICENSED"
15265305,3,"NONE"
15265306,1,"UNLICENSED"
15265308,1,"NONE"
15265309,1,"NONE"
15265313,1,"NONE"
15265313,2,"IF CMV, GOVERNMENT VEHICLES INTERSTATE"
15265321,1,"WITH CORRECTIVE LENSES"
15265321,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15265322,1,"UNLICENSED"
15265322,2,"OTHER/OUT OF STATE"
15265323,1,"NONE"
15265323,2,"NONE"
15265325,1,"NONE"
15265325,2,"WITH CORRECTIVE LENSES"
15265332,1,"NONE"
15265332,2,"NONE"
15265335,1,"NONE"
15265335,2,"NONE"
15265336,1,"NONE"
15265336,2,"NONE"
15265338,1,"NONE"
15265338,2,"NONE"
15265346,1,"NONE"
15265350,1,"NONE"
15265352,1,"NONE"
15265352,2,"NONE"
15265352,3,"NONE"
15265365,1,"OTHER/OUT OF STATE"
15265365,2,"NONE"
15265367,1,"NONE"
15265370,1,"NONE"
15265370,2,"NONE"
15265372,1,"NONE"
15265374,1,"NONE"
15265377,1,"UNLICENSED"
15265377,2,"NONE"
15265410,1,"NONE"
15265410,2,"NONE"
15265412,1,"NONE"
15265433,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15265433,2,"NONE"
15265434,1,"NONE"
15265434,2,"WITH CORRECTIVE LENSES"
15265477,1,"UNLICENSED"
15265477,2,"NONE"
15265477,3,"WITH CORRECTIVE LENSES"
15265478,1,"NONE"
15265478,2,"UNLICENSED"
15265501,1,"NONE"
15265512,1,"OTHER/OUT OF STATE"
15265513,1,"OTHER/OUT OF STATE"
15265513,2,"WITH CORRECTIVE LENSES"
15265515,1,"UNLICENSED"
15265515,2,"WITH CORRECTIVE LENSES"
15265522,1,"UNLICENSED"
15265522,2,"NONE"
15265525,1,"OTHER/OUT OF STATE"
15265550,1,"UNLICENSED"
15265555,1,"NONE"
15265555,2,"NONE"
15265556,1,"WITH CORRECTIVE LENSES"
15265556,2,"WITH CORRECTIVE LENSES"
15265557,1,"WITH CORRECTIVE LENSES"
15265557,2,"NONE"
15265587,1,"WITH CORRECTIVE LENSES"
15265587,2,"NONE"
15265600,1,"NONE"
15265600,2,"NONE"
15265634,1,"NONE"
15265634,2,"NONE"
15265635,1,"UNLICENSED"
15265635,2,"NONE"
15265664,1,"NONE"
15265664,2,"NONE"
15265665,1,"WITH CORRECTIVE LENSES"
15265665,2,"WITH CORRECTIVE LENSES"
15265687,1,"NONE"
15265687,2,"WITH CORRECTIVE LENSES"
15265693,1,"NONE"
15265696,1,"UNLICENSED"
15265709,1,"NONE"
15265709,2,"NONE"
15265709,3,"IF CMV, GOVERNMENT VEHICLES INTERSTATE"
15265709,4,"NONE"
15265713,1,"NONE"
15265713,2,"NONE"
15265714,1,"NONE"
15265714,2,"NONE"
15265715,1,"NONE"
15265715,2,"WITH CORRECTIVE LENSES"
15265716,1,"WITH CORRECTIVE LENSES"
15265716,2,"WITH CORRECTIVE LENSES"
15265725,1,"NONE"
15265725,2,"NONE"
15265728,1,"UNLICENSED"
15265728,2,"NONE"
15265728,3,"NONE"
15265733,1,"NONE"
15265733,2,"WITH CORRECTIVE LENSES"
15265736,1,"NONE"
15265736,2,"WITH CORRECTIVE LENSES"
15265737,1,"UNLICENSED"
15265737,2,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15265743,1,"NONE"
15265743,2,"NONE"
15265744,1,"NONE"
15265744,2,"OCC./ESSENT. NEED DL-NO CMV-SEE COURT ORDER (EFF. END 12/31/2016)"
15265744,3,"NONE"
15265755,1,"NONE"
15265755,2,"WITH CORRECTIVE LENSES"
15265769,1,"NONE"
15265769,2,"NONE"
15265773,1,"TRC 545.424 APPLIES UNTIL MM/DD/YY"
15265777,1,"WITH CORRECTIVE LENSES"
15265777,2,"UNLICENSED"
15265777,3,"OTHER/OUT OF STATE"
15265778,1,"NONE"
15265778,2,"NONE"
15265778,3,"WITH CORRECTIVE LENSES"
15265785,1,"WITH CORRECTIVE LENSES"
15265785,2,"UNKNOWN"
15265787,1,"NONE"
15265787,2,"WITH CORRECTIVE LENSES"
15265788,1,"NONE"
15265788,2,"WITH CORRECTIVE LENSES"
15265791,1,"OTHER/OUT OF STATE"
15265796,1,"NONE"
15265797,1,"NONE"
15265797,2,"NONE"
15265797,3,"UNLICENSED"
15265798,1,"NONE"
15265805,1,"NONE"
15265805,2,"NONE"
15265808,1,"OTHER/OUT OF STATE"
15265808,2,"UNLICENSED"
